0.0000,2.0000,0.0000,0.7000,1.0000
0.0000,2.0000,0.0000,0.7000,0.0000
0.0000,2.0000,0.0000,1.0000,1.0000
0.0000,2.0000,0.0000,1.0000,0.0000
0.0000,2.0000,0.7000,0.0000,1.0000
0.0000,2.0000,0.7000,0.0000,0.0000
0.0000,2.0000,0.7000,0.7000,1.0000
